Maintenance_ID,Aircraft_ID,Aircraft_Type,Maintenance_Type,Maintenance_Category,Scheduled_Date,Actual_Start_Date,Completion_Date,Budgeted_Cost,Actual_Cost,Labor_Hours,Parts_Cost,Vendor,Priority,Status,Location,Downtime_Hours,Technician_Count,Cost_Variance,Cost_Variance_Percent,Maintenance_Duration,Delay_Flag,High_Cost_Flag,Maintenance_Year,Maintenance_Month
M979,A39,b737,scheduled,Electrical,2024-09-27,2024-09-27,2024-09-27,78913.65527065528,85239.29113067027,72.0,42820.0,InHouse,Medium,completed,London,76.25535055350554,5.0,6325.635860014998,8.015895143013658,0,No,No,2024,9
M466,A31,B737,scheduled,Engine,2022-07-21,2022-07-21,2022-07-22,139605.0,163971.0,76.25535055350554,46308.978087649404,V-A,Critical,Completed,Dallas,76.25535055350554,10.0,24366.0,17.45352960137531,1,No,Yes,2022,7
M3575,A53,B737,scheduled,Engine,2022-02-08,2022-02-19,2022-02-20,25209.0,24819.0,28.0,75117.0,InHouse,Low,completed,Dubai,76.25535055350554,2.0,-390.0,-1.5470665238605261,1,Yes,No,2022,2
M2136,A13,B777,Preventive,Hydraulics,2023-09-02,2023-09-11,2023-09-11,7034.0,10075.0,110.74154067674586,10220.0,V-B,High,completed,Dallas,131.0,5.0,3041.0,43.23286892237703,0,Yes,No,2023,9
M4941,A08,A-320,Emergency,Electrical,2022-02-27,2022-02-27,2022-03-04,39929.0,56167.0,37.0,46308.978087649404,InHouse,High,Completed,Dallas,37.0,5.559125085440875,16238.0,40.667184252047385,5,No,No,2022,2
M3051,A08,b737,Unscheduled,Avionics,2022-08-23,2022-08-23,2022-08-24,104327.0,102263.0,76.25535055350554,46308.978087649404,V-C,High,Completed,Tokyo,76.25535055350554,5.559125085440875,-2064.0,-1.9783948546397385,1,No,Yes,2022,8
M2245,A30,B787,scheduled,Avionics,2023-12-05,2023-12-05,2023-12-05,78913.65527065528,30330.0,24.0,82652.0,V-C,Medium,Cancelled,Paris,24.0,4.0,-48583.655270655276,-61.56558722824936,0,No,No,2023,12
M577,A57,b737,scheduled,LandingGear,2024-03-20,2024-03-20,2024-03-20,138330.0,139781.0,100.0,69012.0,InHouse,High,Delayed,Tokyo,100.0,9.0,1451.0,1.0489409383358634,0,No,Yes,2024,3
M4758,A36,B737,Emergency,Engine,2023-01-06,2023-01-06,2023-01-06,67430.0,64763.0,97.0,46308.978087649404,InHouse,Critical,Completed,Chennai,97.0,4.0,-2667.0,-3.955212813287854,0,No,No,2023,1
M502,A31,B777,scheduled,Structure,2023-07-25,2023-07-25,2023-07-25,92257.0,133297.0,102.0,79411.0,V-A,High,Delayed,Amsterdam,102.0,5.0,41040.0,44.48442936579338,0,No,Yes,2023,7
M3704,A50,B787,scheduled,LandingGear,2022-11-13,2022-11-18,2022-11-19,54685.0,85239.29113067027,55.0,46308.978087649404,InHouse,High,completed,Dallas,55.0,5.559125085440875,30554.291130670274,55.873257987876514,1,Yes,No,2022,11
M2925,A52,B787,Unscheduled,Hydraulics,2022-05-24,2022-05-24,2022-06-02,140230.0,85239.29113067027,110.74154067674586,49808.0,InHouse,High,completed,Mumbai,119.0,5.559125085440875,-54990.70886932973,-39.21465368988785,9,No,No,2022,5
M3665,A35,B737,Unscheduled,Avionics,2023-08-27,2023-08-29,2023-08-31,97890.0,85239.29113067027,76.25535055350554,46308.978087649404,inhouse,Low,Cancelled,Amsterdam,76.25535055350554,9.0,-12650.708869329726,-12.92339245002526,2,Yes,No,2023,8
M1110,A17,A-320,scheduled,Electrical,2022-04-06,2022-04-13,2022-04-15,78913.65527065528,27999.0,76.25535055350554,46308.978087649404,V-B,Critical,Cancelled,Dallas,76.25535055350554,9.0,-50914.655270655276,-64.5194486252474,2,Yes,No,2022,4
M2046,A47,A320,Unscheduled,Electrical,2023-04-22,2023-04-22,2023-04-30,78913.65527065528,63799.0,81.0,46308.978087649404,inhouse,Critical,Completed,Paris,81.0,5.559125085440875,-15114.655270655276,-19.153409151832548,8,No,No,2023,4
M3548,A48,A350,scheduled,Hydraulics,2023-01-03,2023-01-08,2023-01-09,68633.0,85239.29113067027,76.25535055350554,46308.978087649404,InHouse,Critical,completed,LosAngeles,76.25535055350554,5.559125085440875,16606.291130670274,24.195782102880937,1,Yes,No,2023,1
M388,A25,b737,scheduled,Avionics,2022-03-09,2022-03-09,2022-03-13,78913.65527065528,12793.0,83.0,80388.0,InHouse,High,completed,LosAngeles,83.0,6.0,-66120.65527065528,-83.78861053119005,4,No,No,2022,3
M908,A17,A320,scheduled,LandingGear,2024-01-05,2024-01-14,2024-01-17,78913.65527065528,85239.29113067027,110.74154067674586,61574.0,inhouse,High,InProgress,London,113.0,6.0,6325.635860014998,8.015895143013658,3,Yes,No,2024,1
M2032,A43,B787,Emergency,Electrical,2022-05-18,2022-05-27,2022-06-01,78913.65527065528,22661.0,98.0,14070.0,InHouse,High,Completed,LosAngeles,98.0,1.0,-56252.655270655276,-71.283803896451,5,Yes,No,2022,5
M3155,A06,B777,scheduled,Avionics,2022-02-04,2022-02-15,2022-02-16,78913.65527065528,162405.0,39.0,46308.978087649404,InHouse,Critical,InProgress,Frankfurt,39.0,3.0,83491.34472934472,105.80088381787544,1,Yes,Yes,2022,2
M4416,A47,B737,scheduled,Hydraulics,2023-06-30,2023-06-30,2023-06-30,56225.0,85239.29113067027,65.0,5337.0,InHouse,High,InProgress,Chicago,65.0,6.0,29014.291130670274,51.60389707544735,0,No,No,2023,6
M2188,A09,b737,Unscheduled,Hydraulics,2022-01-31,2022-02-07,2022-02-08,31774.0,31869.0,76.25535055350554,40257.0,V-B,High,Completed,Dallas,76.25535055350554,3.0,95.0,0.29898659281173284,1,Yes,No,2022,1
M009,A22,B737,Emergency,Hydraulics,2023-11-28,2023-11-28,2023-12-03,74946.0,85239.29113067027,45.0,60470.0,V-A,Medium,completed,Toronto,76.25535055350554,5.559125085440875,10293.291130670274,13.734276853561594,5,No,No,2023,11
M4586,A57,B737,Scheduled,Hydraulics,2022-06-22,2022-06-22,2022-06-23,78913.65527065528,58918.0,76.25535055350554,46308.978087649404,V-A,High,completed,Dallas,76.25535055350554,9.0,-19995.655270655276,-25.338650455456513,1,No,No,2022,6
M4120,A28,A-320,Emergency,LandingGear,2023-02-04,2023-02-04,2023-02-17,92967.0,85239.29113067027,10.0,77194.0,V-B,High,Cancelled,London,10.0,2.0,-7727.708869329726,-8.312313906364329,13,No,No,2023,2
M1175,A40,B737,scheduled,Hydraulics,2024-08-14,2024-08-25,2024-08-28,104732.0,85239.29113067027,110.74154067674586,70756.0,InHouse,High,completed,Chicago,116.0,5.559125085440875,-19492.708869329726,-18.611989525006422,3,Yes,No,2024,8
M454,A21,B737,scheduled,Electrical,2023-11-25,2023-11-25,2023-11-29,108395.0,92738.0,19.0,88394.0,V-C,Low,InProgress,Dallas,114.0,6.0,-15657.0,-14.444393191567878,4,No,Yes,2023,11
M2457,A29,b737,scheduled,Avionics,2023-12-19,2023-12-31,2024-01-05,40151.0,30516.0,60.0,39287.0,V-A,Critical,completed,Dallas,60.0,1.0,-9635.0,-23.996911658489203,5,Yes,No,2023,12
M4392,A12,A350,scheduled,LandingGear,2024-04-23,2024-04-23,2024-04-30,85733.0,85239.29113067027,76.25535055350554,84160.0,InHouse,Critical,completed,Mumbai,76.25535055350554,3.0,-493.70886932972644,-0.5758679497156596,7,No,No,2024,4
M535,A35,B787,scheduled,Avionics,2022-12-15,2022-12-17,2022-12-18,12311.0,17386.0,100.0,40838.0,InHouse,Critical,Completed,Chennai,100.0,5.0,5075.0,41.223296239135735,1,Yes,No,2022,12
M3937,A11,A320,scheduled,Avionics,2023-10-22,2023-11-02,2023-11-04,42096.0,62165.0,76.25535055350554,46308.978087649404,InHouse,High,Cancelled,Chennai,76.25535055350554,4.0,20069.0,47.674363359939186,2,Yes,No,2023,10
M599,A33,B737,scheduled,LandingGear,2022-08-14,2022-08-14,2022-08-15,48790.0,85239.29113067027,76.25535055350554,83154.0,V-B,High,completed,Paris,76.25535055350554,5.559125085440875,36449.29113067027,74.70647905445844,1,No,No,2022,8
M4320,A27,A350,Unscheduled,Hydraulics,2024-04-12,2024-04-14,2024-04-18,78913.65527065528,136249.0,50.0,46308.978087649404,V-B,High,completed,Toronto,50.0,7.0,57335.344729344724,72.65579643053914,4,Yes,Yes,2024,4
M3306,A48,B737,scheduled,Avionics,2024-08-10,2024-08-17,2024-08-20,78913.65527065528,33270.0,76.25535055350554,32438.0,InHouse,High,InProgress,Dallas,76.25535055350554,1.0,-45643.655270655276,-57.839996277080665,3,Yes,No,2024,8
M4319,A14,A-320,Emergency,LandingGear,2022-04-27,2022-04-27,2022-05-01,87854.0,90958.0,19.0,46308.978087649404,V-A,High,Completed,NewYork,76.25535055350554,7.0,3104.0,3.5331345186331866,4,No,Yes,2022,4
M4656,A43,A350,scheduled,Structure,2023-01-29,2023-01-29,2023-01-30,21393.0,19426.0,110.0,41920.0,InHouse,High,Delayed,Dallas,110.0,4.0,-1967.0,-9.194596363296405,1,No,No,2023,1
M1741,A37,b737,scheduled,Hydraulics,2022-07-22,2022-07-22,2022-07-25,21091.0,26496.0,76.25535055350554,78552.0,InHouse,High,completed,Dallas,76.25535055350554,5.559125085440875,5405.0,25.627044711014175,3,No,No,2022,7
M2482,A35,B737,Emergency,Avionics,2022-12-06,2022-12-06,2022-12-15,32798.0,85239.29113067027,76.25535055350554,52288.0,V-B,Critical,Delayed,Mumbai,76.25535055350554,5.0,52441.29113067027,159.89173465049782,9,No,No,2022,12
M1872,A25,B737,Scheduled,Electrical,2023-09-13,2023-09-13,2023-09-26,108659.0,85239.29113067027,52.0,60443.0,InHouse,Low,Completed,Dallas,117.0,8.0,-23419.708869329726,-21.55339996625197,13,No,No,2023,9
M1316,A57,B737,scheduled,Avionics,2022-07-11,2022-07-11,2022-07-11,126095.0,187458.0,5.0,46308.978087649404,V-A,Critical,completed,Chennai,46.0,4.0,61363.0,48.66410246242912,0,No,Yes,2022,7
M2851,A41,B777,Preventive,Hydraulics,2023-06-20,2023-06-20,2023-06-24,35036.0,26935.0,27.0,31272.0,InHouse,High,completed,Frankfurt,76.25535055350554,5.559125085440875,-8101.0,-23.12193172736614,4,No,No,2023,6
M1818,A10,A-320,scheduled,Avionics,2024-08-23,2024-09-04,2024-09-05,78913.65527065528,116187.0,47.0,46308.978087649404,InHouse,Medium,Delayed,Chennai,47.0,5.559125085440875,37273.344729344724,47.23307341613555,1,Yes,Yes,2024,8
M255,A49,A-320,scheduled,Avionics,2022-02-08,2022-02-08,2022-02-09,8690.0,85239.29113067027,93.0,89702.0,V-A,High,completed,Tokyo,93.0,5.0,76549.29113067027,880.8894261296924,1,No,No,2022,2
M4523,A10,B737,Scheduled,Hydraulics,2024-04-12,2024-04-12,2024-04-13,142569.0,210249.0,110.74154067674586,5210.0,V-C,Medium,Delayed,Amsterdam,123.0,1.0,67680.0,47.471750520800455,1,No,Yes,2024,4
M3348,A45,b737,scheduled,Electrical,2022-08-12,2022-08-12,2022-08-14,53973.0,53355.0,80.0,5672.0,V-C,Medium,Cancelled,Mumbai,80.0,5.559125085440875,-618.0,-1.1450169529209049,2,No,No,2022,8
M3373,A42,A320,Preventive,Hydraulics,2022-07-14,2022-07-14,2022-07-15,105607.0,85239.29113067027,58.0,29478.0,InHouse,High,completed,Chicago,69.0,5.559125085440875,-20367.708869329726,-19.286324646405756,1,No,No,2022,7
M3916,A35,B777,scheduled,Structure,2024-04-26,2024-05-08,2024-05-11,78913.65527065528,87135.0,45.0,46308.978087649404,V-A,High,Cancelled,Toronto,45.0,5.0,8221.344729344724,10.41815222111743,3,Yes,Yes,2024,4
M4503,A42,B737,scheduled,LandingGear,2022-03-07,2022-03-07,2022-03-08,12884.0,85239.29113067027,36.0,15581.0,InHouse,High,completed,Dallas,36.0,6.0,72355.29113067027,561.5902757735972,1,No,No,2022,3
M4173,A47,B737,scheduled,Electrical,2023-10-19,2023-10-28,2023-10-28,59668.0,47776.0,78.0,46308.978087649404,V-A,Medium,Cancelled,Mumbai,78.0,5.559125085440875,-11892.0,-19.93028088757793,0,Yes,No,2023,10
M3754,A22,B777,Scheduled,Avionics,2022-06-16,2022-06-18,2022-06-19,78913.65527065528,36156.0,29.0,55725.0,inhouse,High,completed,Dallas,76.25535055350554,5.559125085440875,-42757.655270655276,-54.18283454746403,1,Yes,No,2022,6
M3878,A48,B737,Scheduled,Electrical,2022-07-03,2022-07-04,2022-07-05,78913.65527065528,88058.0,76.25535055350554,31806.0,inhouse,High,Cancelled,Dallas,76.25535055350554,9.0,9144.344729344724,11.58778502653536,1,Yes,Yes,2022,7
M1551,A16,A320,scheduled,LandingGear,2023-06-01,2023-06-01,2023-06-02,55761.0,72714.0,68.0,52657.0,V-B,Low,completed,Dallas,142.0,1.0,16953.0,30.402969817614462,1,No,No,2023,6
M2406,A16,B737,scheduled,Avionics,2022-10-17,2022-10-28,2022-10-30,78913.65527065528,33537.0,110.74154067674586,37962.0,InHouse,High,InProgress,Paris,113.0,7.0,-45376.655270655276,-57.50165179273983,2,Yes,No,2022,10
M3946,A14,B737,scheduled,Hydraulics,2023-10-13,2023-10-21,2023-10-22,133742.0,154060.0,76.25535055350554,77158.0,InHouse,Critical,InProgress,London,76.25535055350554,5.559125085440875,20318.0,15.191936713971677,1,Yes,Yes,2023,10
M4923,A39,A-320,scheduled,Engine,2024-02-02,2024-02-10,2024-02-16,78913.65527065528,80539.0,76.25535055350554,10211.0,V-B,Critical,completed,Dallas,76.25535055350554,5.559125085440875,1625.3447293447243,2.0596495293117196,6,Yes,No,2024,2
M241,A48,A350,Emergency,LandingGear,2022-10-15,2022-10-15,2022-10-16,78913.65527065528,85239.29113067027,59.0,55627.0,inhouse,Critical,completed,Frankfurt,59.0,7.0,6325.635860014998,8.015895143013658,1,No,No,2022,10
M4467,A42,A350,Emergency,Engine,2024-09-25,2024-09-25,2024-09-30,45910.0,62372.0,80.0,72489.0,V-A,High,Completed,Chennai,80.0,5.559125085440875,16462.0,35.857111740361574,5,No,No,2024,9
M4429,A33,B737,scheduled,LandingGear,2023-01-25,2023-01-25,2023-02-11,133431.0,114719.0,100.0,34080.0,inhouse,Low,completed,Frankfurt,100.0,8.0,-18712.0,-14.023727619518702,17,No,Yes,2023,1
M1587,A08,b737,scheduled,Engine,2024-05-18,2024-05-18,2024-05-18,41189.0,85239.29113067027,72.0,85923.0,InHouse,High,Completed,Amsterdam,107.0,5.559125085440875,44050.29113067027,106.94673609621567,0,No,No,2024,5
M4040,A47,B777,Preventive,Hydraulics,2022-08-08,2022-08-11,2022-08-12,51256.0,56468.0,35.0,79868.0,inhouse,Low,Completed,Dallas,76.25535055350554,2.0,5212.0,10.168565631340721,1,Yes,No,2022,8
M4884,A01,b737,Emergency,LandingGear,2022-06-24,2022-06-26,2022-07-01,129103.0,134645.0,76.25535055350554,63161.0,InHouse,Low,completed,Atlanta,76.25535055350554,4.0,5542.0,4.292696529127905,5,Yes,Yes,2022,6
M3691,A04,B737,scheduled,Hydraulics,2023-11-10,2023-11-20,2023-11-21,78913.65527065528,85239.29113067027,76.25535055350554,59232.0,inhouse,Low,completed,Singapore,76.25535055350554,10.0,6325.635860014998,8.015895143013658,1,Yes,No,2023,11
M1171,A60,A320,Scheduled,Electrical,2023-08-07,2023-08-08,2023-08-08,142058.0,173458.0,15.0,43911.0,inhouse,High,Cancelled,Toronto,15.0,9.0,31400.0,22.10364780582579,0,Yes,Yes,2023,8
M2421,A60,B737,Preventive,Structure,2022-04-24,2022-04-26,2022-04-30,11833.0,85239.29113067027,76.25535055350554,9500.0,InHouse,High,completed,Chennai,76.25535055350554,2.0,73406.29113067027,620.352329338885,4,Yes,No,2022,4
M2348,A01,B787,scheduled,Structure,2022-09-05,2022-09-16,2022-09-21,49473.0,58398.0,76.25535055350554,69710.0,inhouse,Low,Delayed,Mumbai,76.25535055350554,10.0,8925.0,18.040143108362138,5,Yes,No,2022,9
M1259,A32,B787,scheduled,Avionics,2022-04-21,2022-04-21,2022-05-08,108830.0,118076.0,8.0,23660.0,InHouse,High,Cancelled,Mumbai,8.0,5.0,9246.0,8.495819167508959,17,No,Yes,2022,4
M3406,A02,B737,Scheduled,Engine,2023-08-11,2023-08-11,2023-08-12,58473.0,85239.29113067027,60.0,69136.0,V-A,Critical,Completed,Dallas,60.0,5.559125085440875,26766.291130670274,45.775470953551675,1,No,No,2023,8
M2373,A49,B737,scheduled,Electrical,2023-02-01,2023-02-01,2023-02-02,8904.0,12106.0,76.25535055350554,46308.978087649404,V-A,Medium,Completed,Amsterdam,76.25535055350554,5.559125085440875,3202.0,35.961365678346816,1,No,No,2023,2
M4833,A08,B737,scheduled,Electrical,2023-06-14,2023-06-14,2023-06-15,78913.65527065528,61244.0,51.0,75263.0,V-B,High,completed,Mumbai,80.0,5.0,-17669.655270655276,-22.391125097491066,1,No,No,2023,6
M1336,A16,A350,scheduled,Electrical,2023-08-24,2023-08-29,2023-08-30,78913.65527065528,56598.0,125.0,36501.0,InHouse,High,completed,Toronto,133.0,5.559125085440875,-22315.655270655276,-28.278572566582838,1,Yes,No,2023,8
M248,A17,B737,Emergency,Avionics,2022-03-07,2022-03-14,2022-03-17,78913.65527065528,85239.29113067027,76.25535055350554,68802.0,V-B,High,completed,Dallas,76.25535055350554,3.0,6325.635860014998,8.015895143013658,3,Yes,No,2022,3
M1993,A18,A-320,scheduled,Engine,2023-06-10,2023-06-16,2023-06-17,145786.0,85239.29113067027,71.0,51069.0,V-B,High,completed,LosAngeles,71.0,5.559125085440875,-60546.70886932973,-41.531223073086394,1,Yes,No,2023,6
M2856,A07,B737,Scheduled,Structure,2022-10-07,2022-10-17,2022-10-22,78913.65527065528,85239.29113067027,133.0,50345.0,V-A,High,completed,Dubai,133.0,8.0,6325.635860014998,8.015895143013658,5,Yes,No,2022,10
M372,A26,B737,scheduled,Electrical,2023-03-14,2023-03-14,2023-03-23,104712.0,85239.29113067027,15.0,69843.0,InHouse,Critical,Cancelled,Frankfurt,15.0,5.559125085440875,-19472.708869329726,-18.59644440878765,9,No,No,2023,3
M4524,A59,B737,Preventive,Electrical,2022-09-15,2022-09-15,2022-09-20,63539.0,79667.0,100.0,46308.978087649404,InHouse,High,InProgress,Dallas,100.0,5.0,16128.0,25.382835738680182,5,No,No,2022,9
M4575,A57,B737,scheduled,Avionics,2022-07-19,2022-07-20,2022-07-21,78913.65527065528,116732.0,37.0,46308.978087649404,InHouse,High,Delayed,Dallas,76.25535055350554,5.0,37818.344729344724,47.92370167068893,1,Yes,Yes,2022,7
M2451,A58,B787,Emergency,Structure,2023-04-07,2023-04-13,2023-04-13,44884.0,33273.0,81.0,58126.0,inhouse,Low,Cancelled,London,81.0,5.559125085440875,-11611.0,-25.868906514570895,0,Yes,No,2023,4
M316,A05,A350,Unscheduled,Structure,2023-11-29,2023-11-29,2023-11-30,131345.0,104158.0,76.25535055350554,46308.978087649404,InHouse,Low,Delayed,Dallas,76.25535055350554,1.0,-27187.0,-20.6989226845331,1,No,Yes,2023,11
M2599,A03,B737,scheduled,LandingGear,2023-03-19,2023-03-30,2023-04-01,9126.0,7633.0,8.0,64350.0,V-C,High,completed,Atlanta,8.0,6.0,-1493.0,-16.35985097523559,2,Yes,No,2023,3
M1870,A16,B777,scheduled,LandingGear,2024-09-16,2024-09-16,2024-09-17,124734.0,98703.0,60.0,4615.0,inhouse,Medium,Completed,Chicago,60.0,8.0,-26031.0,-20.8692096781952,1,No,Yes,2024,9
M4231,A52,A-320,scheduled,Avionics,2022-08-05,2022-08-08,2022-08-10,78913.65527065528,99332.0,31.0,46308.978087649404,InHouse,Medium,Cancelled,Chicago,31.0,5.559125085440875,20418.344729344724,25.874285837241484,2,Yes,Yes,2022,8
M2211,A24,B737,scheduled,Structure,2023-10-07,2023-10-09,2023-10-10,78913.65527065528,114011.0,76.25535055350554,42899.0,V-B,Critical,completed,Dallas,76.25535055350554,5.559125085440875,35097.344729344724,44.4756292291481,1,Yes,Yes,2023,10
M4483,A08,A-320,Unscheduled,Electrical,2023-01-05,2023-01-05,2023-01-06,78913.65527065528,124514.0,76.25535055350554,46308.978087649404,V-C,Medium,Delayed,Dallas,76.25535055350554,5.559125085440875,45600.344729344724,57.78511282102732,1,No,Yes,2023,1
M2576,A03,B777,Scheduled,LandingGear,2023-04-10,2023-04-10,2023-04-13,78913.65527065528,85239.29113067027,41.0,57314.0,InHouse,High,completed,Chicago,125.0,5.559125085440875,6325.635860014998,8.015895143013658,3,No,No,2023,4
M1098,A38,B737,Unscheduled,Avionics,2023-12-09,2023-12-10,2023-12-11,53328.0,72075.0,23.0,6269.0,V-B,High,Completed,Tokyo,23.0,5.559125085440875,18747.0,35.1541404140414,1,Yes,No,2023,12
M1346,A21,A350,Unscheduled,Engine,2024-05-26,2024-05-26,2024-05-29,78913.65527065528,85239.29113067027,76.25535055350554,4469.0,InHouse,Medium,InProgress,Dallas,76.25535055350554,4.0,6325.635860014998,8.015895143013658,3,No,No,2024,5
M3689,A15,B737,scheduled,Avionics,2024-04-07,2024-04-11,2024-04-12,147454.0,218222.0,34.0,46308.978087649404,inhouse,Critical,Cancelled,Amsterdam,70.0,10.0,70768.0,47.993272478196594,1,Yes,Yes,2024,4
M528,A11,b737,scheduled,Avionics,2024-03-11,2024-03-11,2024-03-12,78913.65527065528,85239.29113067027,30.0,46308.978087649404,V-C,Low,completed,Frankfurt,30.0,3.0,6325.635860014998,8.015895143013658,1,No,No,2024,3
M1211,A12,A350,Emergency,Electrical,2023-01-25,2023-01-25,2023-01-26,145548.0,85239.29113067027,76.25535055350554,20612.0,InHouse,High,Completed,LosAngeles,76.25535055350554,5.559125085440875,-60308.70886932973,-41.43561496504915,1,No,No,2023,1
M1034,A26,A350,Emergency,Electrical,2022-07-30,2022-08-06,2022-08-08,135273.0,135272.0,23.0,71439.0,InHouse,High,completed,Dallas,23.0,5.0,-1.0,-0.0007392458214129944,2,Yes,Yes,2022,7
M2595,A39,A-320,scheduled,Avionics,2022-04-26,2022-05-05,2022-05-05,78913.65527065528,11551.0,72.0,10971.0,inhouse,High,InProgress,Singapore,76.25535055350554,3.0,-67362.65527065528,-85.36248262688785,0,Yes,No,2022,4
M3275,A19,B737,scheduled,Avionics,2024-07-08,2024-07-08,2024-07-09,144633.0,156690.0,18.0,70655.0,V-B,High,completed,Chicago,142.0,10.0,12057.0,8.336271805189686,1,No,Yes,2024,7
M4257,A40,B737,Preventive,Structure,2023-11-07,2023-11-07,2023-11-19,116123.0,131490.0,76.25535055350554,70183.0,InHouse,Medium,completed,Mumbai,76.25535055350554,5.559125085440875,15367.0,13.23338184511251,12,No,Yes,2023,11
M4817,A42,A350,Scheduled,Structure,2024-02-02,2024-02-13,2024-02-14,115474.0,108862.0,84.0,46308.978087649404,InHouse,High,Completed,Dallas,92.0,7.0,-6612.0,-5.725964286332854,1,Yes,Yes,2024,2
M1122,A44,B737,scheduled,Structure,2022-02-28,2022-02-28,2022-02-28,97625.0,92770.0,76.25535055350554,39291.0,InHouse,High,completed,Amsterdam,76.25535055350554,10.0,-4855.0,-4.973111395646606,0,No,Yes,2022,2
M440,A19,B737,scheduled,Engine,2022-03-27,2022-03-27,2022-03-28,78913.65527065528,50102.0,11.0,88691.0,V-C,High,Cancelled,Dallas,11.0,8.0,-28811.655270655276,-36.51035447773655,1,No,No,2022,3
M3024,A03,B787,Scheduled,Electrical,2023-11-13,2023-11-24,2023-11-28,7198.0,6287.0,93.0,35655.0,inhouse,High,completed,Amsterdam,93.0,5.0,-911.0,-12.656293414837455,4,Yes,No,2023,11
M1040,A30,B787,Unscheduled,Avionics,2022-05-08,2022-05-08,2022-05-10,111535.0,97791.0,83.0,37630.0,V-A,Critical,InProgress,Singapore,83.0,7.0,-13744.0,-12.322589321737572,2,No,Yes,2022,5
M382,A40,B737,scheduled,Electrical,2023-06-24,2023-07-04,2023-07-09,60009.0,75411.0,78.0,83441.0,inhouse,High,completed,Tokyo,78.0,5.559125085440875,15402.0,25.666150077488375,5,Yes,No,2023,6
M1789,A13,B737,Preventive,Hydraulics,2023-03-24,2023-03-24,2023-04-01,53770.0,43977.0,76.25535055350554,88573.0,V-A,Medium,Delayed,Dallas,76.25535055350554,8.0,-9793.0,-18.21275804351869,8,No,No,2023,3
M3255,A36,B737,Scheduled,Structure,2024-04-28,2024-04-28,2024-05-05,141256.0,127175.0,30.0,18651.0,InHouse,High,Completed,Dallas,76.25535055350554,5.559125085440875,-14081.0,-9.968426119952428,7,No,Yes,2024,4
